,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2766,34,Travel_Rarely,Research & Development,8,2,Medical,2767,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3
2767,56,Travel_Rarely,Human Resources,2,1,Medical,2768,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2
2768,23,Travel_Rarely,Research & Development,10,3,Medical,2769,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0
2769,51,Travel_Rarely,Research & Development,29,4,Life Sciences,2770,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3
2770,30,Travel_Rarely,Sales,8,2,Technical Degree,2771,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8
2771,46,Travel_Rarely,Sales,1,2,Medical,2772,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7
2772,40,Travel_Frequently,Research & Development,6,3,Medical,2773,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11
2773,51,Travel_Rarely,Research & Development,8,4,Life Sciences,2774,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0
2774,30,Travel_Rarely,Research & Development,9,3,Life Sciences,2775,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7
2775,46,Travel_Frequently,Research & Development,12,1,Medical,2776,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5
2776,32,Travel_Rarely,Sales,15,3,Marketing,2777,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7
2777,54,Travel_Rarely,Research & Development,25,1,Medical,2778,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3
2778,24,Travel_Rarely,Sales,6,2,Marketing,2779,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2
2779,28,Non-Travel,Sales,9,4,Medical,2780,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4
2780,58,Travel_Rarely,Research & Development,8,4,Life Sciences,2781,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8
2781,44,Non-Travel,Research & Development,23,2,Medical,2782,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2
2782,37,Travel_Rarely,Human Resources,9,3,Human Resources,2783,Male,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2
2783,32,Travel_Rarely,Human Resources,12,2,Human Resources,2784,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0
2784,20,Travel_Frequently,Sales,4,4,Life Sciences,2785,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0
2785,34,Travel_Rarely,Research & Development,1,4,Other,2786,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10
2786,37,Non-Travel,Sales,24,2,Life Sciences,2787,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0
2787,59,Non-Travel,Research & Development,12,2,Life Sciences,2788,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2
2788,50,Travel_Frequently,Research & Development,3,4,Medical,2789,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7
2789,25,Travel_Rarely,Sales,10,1,Marketing,2790,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3
2790,25,Travel_Rarely,Research & Development,26,3,Technical Degree,2791,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1
2791,22,Travel_Rarely,Research & Development,2,1,Life Sciences,2792,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0
2792,51,Travel_Frequently,Research & Development,1,3,Life Sciences,2793,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8
2793,34,Travel_Frequently,Human Resources,4,4,Life Sciences,2794,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6
2794,54,Non-Travel,Research & Development,9,3,Life Sciences,2795,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4
2795,24,Travel_Rarely,Research & Development,2,1,Life Sciences,2796,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2
2796,34,Travel_Rarely,Sales,4,3,Marketing,2797,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0
2797,37,Travel_Rarely,Sales,6,1,Technical Degree,2798,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3
2798,34,Travel_Rarely,Sales,9,2,Medical,2799,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8
2799,36,Travel_Frequently,Human Resources,7,3,Medical,2800,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8
2800,36,Travel_Rarely,Research & Development,1,3,Medical,2801,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0
2801,43,Travel_Frequently,Research & Development,3,4,Life Sciences,2802,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12
2802,30,Travel_Frequently,Research & Development,10,3,Life Sciences,2803,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9
2803,33,Non-Travel,Sales,7,3,Life Sciences,2804,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7
2804,56,Travel_Rarely,Research & Development,15,3,Life Sciences,2805,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3
2805,51,Travel_Rarely,Research & Development,3,2,Other,2806,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15
2806,31,Travel_Rarely,Research & Development,2,4,Technical Degree,2807,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7
2807,26,Travel_Rarely,Sales,17,3,Medical,2808,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3
2808,58,Travel_Rarely,Sales,2,2,Medical,2809,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6
2809,19,Travel_Rarely,Research & Development,5,2,Life Sciences,2810,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0
2810,22,Travel_Rarely,Sales,29,4,Technical Degree,2811,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1
2811,49,Travel_Rarely,Research & Development,2,3,Life Sciences,2812,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11
2812,43,Travel_Frequently,Sales,2,2,Life Sciences,2813,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2
2813,50,Travel_Frequently,Research & Development,19,4,Life Sciences,2814,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1
2814,31,Travel_Rarely,Research & Development,15,1,Medical,2815,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2
2815,41,Travel_Rarely,Research & Development,17,2,Other,2816,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7
2816,26,Travel_Rarely,Research & Development,17,4,Life Sciences,2817,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7
2817,36,Travel_Rarely,Human Resources,25,1,Human Resources,2818,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1
2818,51,Travel_Frequently,Research & Development,6,3,Life Sciences,2819,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3
2819,39,Travel_Rarely,Research & Development,7,3,Life Sciences,2820,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9
2820,25,Travel_Rarely,Sales,29,1,Medical,2821,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2
2821,30,Travel_Rarely,Research & Development,21,1,Medical,2822,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7
2822,32,Travel_Rarely,Research & Development,2,4,Life Sciences,2823,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4
2823,45,Travel_Rarely,Research & Development,2,1,Technical Degree,2824,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3
2824,38,Travel_Rarely,Research & Development,7,4,Life Sciences,2825,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2
2825,30,Travel_Rarely,Sales,13,3,Marketing,2826,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4
2826,32,Travel_Frequently,Sales,2,3,Marketing,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7
2827,30,Travel_Rarely,Research & Development,1,3,Medical,2828,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2
2828,30,Travel_Rarely,Sales,9,3,Medical,2829,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2
2829,41,Travel_Frequently,Sales,10,2,Medical,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7
2830,41,Travel_Rarely,Research & Development,10,4,Medical,2831,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4
2831,19,Travel_Rarely,Research & Development,1,3,Other,2832,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0
2832,40,Travel_Frequently,Research & Development,26,4,Medical,2833,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13
2833,35,Travel_Rarely,Sales,8,1,Marketing,2834,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6
2834,53,Travel_Rarely,Sales,14,2,Life Sciences,2835,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5
2835,45,Travel_Rarely,Sales,1,4,Technical Degree,2836,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15
2836,32,Travel_Frequently,Sales,2,2,Life Sciences,2837,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7
2837,29,Non-Travel,Research & Development,10,4,Technical Degree,2838,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9
2838,51,Travel_Rarely,Research & Development,1,3,Other,2839,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0
2839,58,Travel_Rarely,Sales,3,3,Marketing,2840,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0
2840,40,Travel_Rarely,Research & Development,11,2,Technical Degree,2841,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11
2841,34,Travel_Frequently,Sales,24,4,Marketing,2842,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2
2842,22,Travel_Rarely,Research & Development,3,3,Medical,2843,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2
2843,27,Non-Travel,Research & Development,3,3,Medical,2844,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2
2844,28,Travel_Rarely,Sales,4,4,Life Sciences,2845,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2
2845,57,Travel_Rarely,Research & Development,3,3,Life Sciences,2846,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4
2846,27,Non-Travel,Research & Development,2,3,Life Sciences,2847,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1
2847,50,Travel_Rarely,Research & Development,4,3,Life Sciences,2848,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4
2848,41,Travel_Rarely,Sales,7,4,Marketing,2849,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8
2849,30,Travel_Rarely,Human Resources,1,4,Human Resources,2850,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4
2850,38,Travel_Rarely,Sales,1,1,Medical,2851,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7
2851,32,Travel_Rarely,Research & Development,20,3,Medical,2852,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4
2852,27,Travel_Rarely,Research & Development,5,4,Medical,2853,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1
2853,19,Travel_Frequently,Research & Development,10,2,Life Sciences,2854,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0
2854,36,Travel_Frequently,Sales,25,3,Marketing,2855,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2
2855,30,Non-Travel,Sales,1,3,Medical,2856,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10
2856,45,Travel_Rarely,Research & Development,24,2,Medical,2857,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3
2857,56,Travel_Rarely,Research & Development,4,3,Life Sciences,2858,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2
2858,33,Travel_Rarely,Research & Development,2,2,Medical,2859,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2
2859,19,Travel_Rarely,Research & Development,8,2,Life Sciences,2860,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0
2860,46,Travel_Rarely,Research & Development,10,3,Technical Degree,2861,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7
2861,38,Travel_Rarely,Sales,4,4,Life Sciences,2862,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1
2862,31,Travel_Rarely,Sales,2,5,Life Sciences,2863,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2
2863,34,Travel_Rarely,Sales,9,3,Marketing,2864,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2
2864,41,Travel_Rarely,Research & Development,18,4,Life Sciences,2865,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2
2865,50,Travel_Rarely,Sales,19,4,Marketing,2866,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2
2866,53,Travel_Rarely,Sales,1,2,Life Sciences,2867,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3
2867,33,Travel_Rarely,Research & Development,4,3,Life Sciences,2868,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6
2868,40,Travel_Rarely,Research & Development,11,3,Life Sciences,2869,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9
2869,55,Travel_Rarely,Research & Development,6,1,Life Sciences,2870,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15
2870,34,Travel_Frequently,Human Resources,7,4,Other,2871,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9
2871,51,Travel_Rarely,Human Resources,4,2,Human Resources,2872,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0
2872,52,Travel_Rarely,Research & Development,2,4,Medical,2873,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9
2873,27,Travel_Rarely,Sales,15,3,Marketing,2874,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3
2874,35,Travel_Rarely,Research & Development,2,4,Life Sciences,2875,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1
2875,43,Non-Travel,Research & Development,6,2,Medical,2876,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2
2876,45,Non-Travel,Research & Development,9,2,Medical,2877,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8
2877,37,Travel_Rarely,Research & Development,7,3,Life Sciences,2878,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7
2878,35,Travel_Frequently,Research & Development,1,3,Other,2879,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2
2879,42,Non-Travel,Research & Development,1,1,Technical Degree,2880,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2
2880,38,Travel_Rarely,Sales,8,2,Marketing,2881,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0
2881,38,Travel_Rarely,Human Resources,25,1,Human Resources,2882,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7
2882,27,Travel_Frequently,Research & Development,13,4,Medical,2883,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0
2883,49,Non-Travel,Research & Development,23,1,Other,2884,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7
2884,34,Travel_Frequently,Research & Development,7,2,Medical,2885,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0
2885,40,Travel_Rarely,Research & Development,23,3,Medical,2886,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7
2886,38,Travel_Rarely,Sales,6,4,Life Sciences,2887,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0
2887,29,Travel_Rarely,Sales,10,2,Life Sciences,2888,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9
2888,22,Travel_Rarely,Research & Development,1,3,Life Sciences,2889,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2
2889,36,Travel_Frequently,Research & Development,1,3,Life Sciences,2890,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7
2890,40,Non-Travel,Research & Development,28,2,Life Sciences,2891,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2
2891,46,Travel_Rarely,Research & Development,25,1,Medical,2892,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3
2892,32,Travel_Rarely,Research & Development,5,3,Medical,2893,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8
2893,30,Non-Travel,Research & Development,17,4,Life Sciences,2894,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8
2894,27,Travel_Frequently,Research & Development,18,2,Medical,2895,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7
2895,51,Travel_Rarely,Research & Development,2,1,Medical,2896,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7
2896,30,Travel_Rarely,Research & Development,10,4,Life Sciences,2897,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4
2897,41,Travel_Rarely,Research & Development,1,3,Life Sciences,2898,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0
2898,30,Travel_Frequently,Sales,3,2,Medical,2899,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1
2899,29,Travel_Rarely,Research & Development,2,3,Life Sciences,2900,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5
2900,45,Non-Travel,Research & Development,2,3,Medical,2901,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8
2901,54,Travel_Rarely,Sales,8,2,Marketing,2902,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5
2902,36,Travel_Rarely,Research & Development,16,4,Life Sciences,2903,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7
2903,33,Travel_Rarely,Sales,9,1,Other,2904,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1
2904,37,Travel_Frequently,Sales,2,4,Life Sciences,2905,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7
2905,38,Travel_Rarely,Research & Development,1,2,Medical,2906,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13
2906,31,Non-Travel,Sales,4,1,Medical,2907,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4
2907,59,Travel_Rarely,Research & Development,5,3,Life Sciences,2908,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0
2908,37,Travel_Frequently,Sales,2,3,Marketing,2909,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8
2909,29,Travel_Frequently,Sales,15,4,Medical,2910,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1
2910,35,Travel_Frequently,Research & Development,19,3,Life Sciences,2911,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8
2911,29,Travel_Rarely,Research & Development,7,1,Life Sciences,2912,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1
2912,52,Travel_Rarely,Research & Development,1,2,Medical,2913,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2
2913,42,Travel_Rarely,Research & Development,7,4,Life Sciences,2914,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15
2914,59,Travel_Rarely,Research & Development,4,4,Technical Degree,2915,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2
2915,50,Travel_Rarely,Research & Development,11,2,Life Sciences,2916,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6
2916,33,Travel_Rarely,Sales,11,4,Marketing,2917,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4
2917,43,Travel_Rarely,Sales,1,3,Marketing,2918,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9
2918,33,Travel_Rarely,Sales,1,3,Life Sciences,2919,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7
2919,52,Non-Travel,Research & Development,2,3,Technical Degree,2920,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12
2920,32,Travel_Rarely,Human Resources,13,4,Life Sciences,2921,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2
2921,32,Travel_Rarely,Sales,23,1,Life Sciences,2922,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2
2922,39,Travel_Rarely,Sales,26,4,Life Sciences,2923,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2
2923,32,Non-Travel,Sales,2,4,Marketing,2924,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2
2924,41,Travel_Rarely,Sales,29,3,Life Sciences,2925,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0
2925,40,Travel_Rarely,Research & Development,2,3,Life Sciences,2926,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7
2926,45,Travel_Rarely,Research & Development,18,1,Life Sciences,2927,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7
2927,31,Travel_Frequently,Research & Development,7,4,Medical,2928,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2
2928,33,Travel_Rarely,Research & Development,2,4,Life Sciences,2929,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2
2929,34,Travel_Rarely,Research & Development,26,3,Other,2930,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9
2930,37,Travel_Rarely,Research & Development,22,5,Medical,2931,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2
2931,45,Travel_Frequently,Sales,21,1,Marketing,2932,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2
2932,37,Travel_Frequently,Sales,2,3,Marketing,2933,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0
2933,39,Travel_Frequently,Research & Development,22,3,Medical,2934,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8
2934,29,Travel_Rarely,Sales,4,3,Other,2935,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5
