,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Age,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2660,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,41,1,5,2661,1,40810,2.0,13,0,14.0,3,5,0,4,0
2661,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,32,9,4,2662,2,57690,1.0,11,0,4.0,3,4,1,2,0
2662,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,35,16,3,2663,2,23940,1.0,16,1,9.0,3,9,1,7,0
2663,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,38,23,3,2664,3,39040,1.0,22,0,10.0,3,10,1,9,0
2664,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,50,4,2,2665,2,167990,7.0,14,1,12.0,2,6,0,1,1
2665,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,36,22,4,2666,1,29500,4.0,14,0,8.0,1,6,0,0,0
2666,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,45,24,3,2667,1,36290,8.0,16,1,8.0,2,5,0,1,0
2667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,40,10,4,2668,1,93620,2.0,11,1,8.0,6,2,2,2,0
2668,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,7,2,2669,2,32290,1.0,25,0,10.0,2,10,0,2,0
2669,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40,17,4,2670,1,35780,2.0,14,1,20.0,2,5,0,2,0
2670,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,35,14,1,2671,2,79880,1.0,18,0,4.0,3,4,1,1,0
2671,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,29,1,3,2672,3,42840,4.0,11,0,10.0,5,4,0,3,0
2672,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,29,5,3,2673,2,75530,1.0,19,0,5.0,3,5,0,4,0
2673,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,50,17,3,2674,1,173280,4.0,15,2,20.0,1,3,2,0,1
2674,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,39,25,3,2675,2,197010,0.0,11,0,21.0,3,20,9,6,0
2675,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,31,8,4,2676,4,147320,0.0,12,0,10.0,3,9,1,7,0
2676,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,11,4,2677,2,92780,0.0,20,0,5.0,3,4,0,0,0
2677,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,36,5,1,2678,1,13590,4.0,12,0,17.0,2,5,0,3,0
2678,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,39,2,1,2679,1,47790,4.0,14,2,9.0,3,7,1,7,0
2679,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,27,8,2,2680,1,164220,1.0,20,1,6.0,3,6,0,3,0
2680,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,49,6,1,2681,3,29960,2.0,18,1,17.0,2,9,0,8,0
2681,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,34,4,3,2682,1,12610,2.0,14,1,6.0,6,4,1,2,0
2682,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,41,7,2,2683,1,20990,8.0,12,1,8.0,2,6,0,5,1
2683,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,49,1,4,2684,2,58100,1.0,21,1,10.0,2,10,1,7,0
2684,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37,2,3,2685,1,56470,6.0,19,0,7.0,2,0,0,0,1
2685,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,33,10,2,2686,2,34200,1.0,14,0,8.0,3,8,3,0,0
2686,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,27,5,4,2687,4,44000,9.0,17,1,6.0,3,2,2,2,0
2687,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,32,9,2,2688,2,35000,0.0,16,1,8.0,2,7,3,6,0
2688,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,59,2,2,2689,5,20660,4.0,12,1,12.0,3,1,0,0,0
2689,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,30,11,4,2690,2,171690,1.0,17,2,1.0,2,1,0,0,0
2690,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,38,18,4,2691,2,41620,0.0,15,1,10.0,1,9,1,8,0
2691,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,36,7,3,2692,1,92040,6.0,23,1,17.0,2,7,7,7,0
2692,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,35,3,4,2693,2,32940,0.0,11,0,6.0,2,5,0,3,0
2693,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,29,29,4,2694,2,21270,0.0,11,1,10.0,3,9,0,8,0
2694,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31,2,2,2695,2,39750,1.0,15,1,5.0,3,5,4,3,0
2695,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34,28,3,2696,1,107930,0.0,11,3,3.0,1,2,1,2,0
2696,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,28,1,4,2697,5,100960,2.0,13,0,6.0,2,4,0,3,1
2697,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29,16,2,2698,4,36460,1.0,14,0,10.0,3,10,8,8,0
2698,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,32,22,3,2699,2,74460,0.0,19,0,7.0,3,6,0,5,0
2699,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22,8,3,2700,3,108510,1.0,16,1,1.0,2,1,0,0,0
2700,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,53,11,3,2701,2,21090,2.0,13,0,31.0,3,25,3,7,0
2701,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,38,29,3,2702,1,37220,5.0,14,0,6.0,0,3,1,2,0
2702,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,24,1,5,2703,3,93800,0.0,16,0,5.0,2,4,1,3,0
2703,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,36,1,3,2704,1,54860,7.0,12,1,10.0,2,5,0,3,1
2704,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,34,24,3,2705,4,27420,0.0,11,1,13.0,2,12,2,11,0
2705,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,21,2,3,2706,2,137570,1.0,12,1,0.0,3,0,0,0,0
2706,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,34,15,2,2707,2,84630,2.0,13,0,8.0,2,4,1,3,1
2707,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,53,2,1,2708,5,31620,4.0,15,0,26.0,4,14,4,8,0
2708,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32,10,3,2709,2,165980,1.0,13,0,10.0,2,10,6,7,1
2709,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,42,10,3,2710,2,66510,0.0,20,0,10.0,5,9,4,2,0
2710,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,44,3,1,2711,1,23450,3.0,15,2,24.0,0,22,5,17,0
2711,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,46,2,3,2712,1,34200,3.0,13,2,22.0,3,2,2,1,0
2712,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,33,3,3,2713,1,43730,4.0,14,0,7.0,3,1,0,0,0
2713,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44,26,3,2714,5,47590,2.0,21,0,9.0,2,4,1,3,0
2714,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,30,1,4,2715,1,53010,1.0,16,1,10.0,3,10,1,8,0
2715,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,39,1,4,2716,1,36730,3.0,14,1,19.0,3,1,0,0,1
2716,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,2,5,2717,3,47680,2.0,11,1,6.0,2,2,2,0,1
2717,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,43,9,5,2718,1,12740,1.0,19,0,6.0,3,5,1,4,0
2718,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,50,12,4,2719,1,49000,1.0,11,0,3.0,3,3,0,2,1
2719,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,2,4,2720,3,104660,1.0,13,0,2.0,1,2,2,2,0
2720,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,36,25,1,2721,4,170070,9.0,12,1,6.0,2,1,0,0,0
2721,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,33,9,2,2722,4,29090,2.0,11,0,10.0,2,5,1,3,0
2722,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35,10,1,2723,1,57650,1.0,14,1,1.0,2,1,0,0,0
2723,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,27,8,2,2724,3,45990,1.0,15,1,1.0,3,1,0,0,0
2724,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,4,3,2725,2,24040,1.0,12,0,1.0,6,1,0,1,1
2725,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27,24,3,2726,4,31720,1.0,20,1,9.0,1,9,1,7,0
2726,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,30,1,4,2727,1,20330,1.0,14,1,12.0,3,12,3,7,0
2727,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,41,20,4,2728,2,102090,1.0,13,1,23.0,2,22,15,8,1
2728,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,34,7,2,2729,1,86200,0.0,13,1,10.0,2,9,8,7,0
2729,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,17,3,2730,3,20640,4.0,16,0,8.0,3,1,0,0,0
2730,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,46,20,3,2731,3,40350,4.0,14,1,14.0,2,9,0,8,0
2731,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,35,8,4,2732,3,38380,1.0,16,1,1.0,2,1,0,1,0
2732,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,48,2,4,2733,1,45910,9.0,16,0,23.0,6,1,0,0,1
2733,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28,10,1,2734,1,25610,1.0,22,1,2.0,3,2,2,2,1
2734,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,44,1,1,2735,3,15630,5.0,12,2,9.0,3,4,1,3,0
2735,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,35,5,4,2736,3,48980,2.0,15,2,10.0,2,4,2,3,0
2736,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26,4,4,2737,3,47890,7.0,20,1,5.0,2,2,0,0,0
2737,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33,29,4,2738,1,31800,1.0,14,1,15.0,2,15,8,12,0
2738,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,15,3,2739,3,65490,1.0,20,0,9.0,3,9,1,8,0
2739,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,35,3,2,2740,1,63880,3.0,13,0,4.0,6,2,2,2,0
2740,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,31,10,2,2741,2,112440,3.0,12,1,10.0,3,7,1,7,0
2741,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,37,4,3,2742,4,160320,1.0,13,0,7.0,2,7,0,7,0
2742,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,32,21,3,2743,2,23620,1.0,11,0,9.0,2,9,7,8,0
2743,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,38,25,3,2744,2,163280,1.0,17,3,10.0,2,10,9,9,0
2744,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,50,2,4,2745,4,83760,5.0,14,3,29.0,2,27,13,8,0
2745,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,59,1,3,2746,1,166060,7.0,11,0,28.0,6,21,7,9,0
2746,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,36,1,2,2747,2,86060,1.0,14,2,17.0,3,17,12,8,0
2747,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,55,7,3,2748,3,22720,2.0,17,1,21.0,2,5,0,2,0
2748,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,36,3,3,2749,2,20180,1.0,13,0,6.0,5,6,0,3,0
2749,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45,1,2,2750,1,70830,2.0,12,1,25.0,5,1,0,0,0
2750,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,35,9,3,2751,2,40840,4.0,13,1,5.0,3,3,1,2,0
2751,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,36,7,2,2752,4,144110,0.0,18,3,2.0,2,1,0,0,1
2752,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,59,10,4,2753,3,23080,7.0,19,1,20.0,4,4,1,3,0
2753,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29,28,4,2754,1,48410,0.0,11,0,6.0,3,5,0,4,0
2754,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,31,3,2,2755,3,42850,1.0,21,1,1.0,2,1,1,0,0
2755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,32,3,4,2756,2,97150,1.0,15,1,10.0,1,10,0,9,0
2756,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,36,2,3,2757,2,43200,3.0,17,0,5.0,2,1,0,0,0
2757,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,31,27,3,2758,2,21320,1.0,18,0,11.0,3,11,1,8,0
2758,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,35,2,4,2759,2,101240,0.0,14,1,16.0,2,15,2,8,0
2759,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45,14,3,2760,1,54730,4.0,13,0,17.0,3,0,0,0,0
2760,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,37,1,3,2761,3,52070,4.0,17,3,16.0,3,5,0,2,0
2761,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,46,9,3,2762,3,164370,8.0,15,1,16.0,0,4,0,2,0
2762,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,30,18,3,2763,4,22960,1.0,18,1,10.0,2,10,3,0,0
2763,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,35,20,4,2764,3,40690,1.0,13,0,6.0,5,6,0,4,0
2764,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55,2,3,2765,2,74410,3.0,12,1,24.0,4,1,1,0,0
2765,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,38,11,1,2766,2,24300,7.0,13,2,17.0,2,13,1,9,0
2766,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34,8,2,2767,1,58780,1.0,14,0,5.0,1,5,1,3,0
2767,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,56,2,1,2768,2,26440,4.0,11,1,37.0,2,6,0,2,0
2768,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,10,3,2769,2,64390,3.0,22,3,3.0,2,0,0,0,0
2769,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,51,29,4,2770,5,24510,3.0,17,0,10.0,2,4,0,3,0
2770,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,30,8,2,2771,1,63920,1.0,21,1,11.0,2,11,10,8,0
2771,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,46,1,2,2772,2,97140,1.0,22,0,9.0,0,9,4,7,1
2772,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,40,6,3,2773,1,60770,1.0,16,2,22.0,2,22,11,11,0
2773,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,51,8,4,2774,5,24500,0.0,12,1,11.0,2,10,1,0,0
2774,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30,9,3,2775,1,92500,1.0,12,3,11.0,0,11,2,7,0
2775,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,46,12,1,2776,1,20740,2.0,15,1,21.0,3,10,9,5,0
2776,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,32,15,3,2777,1,101690,1.0,14,0,12.0,6,11,5,7,0
2777,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,54,25,1,2778,1,48550,9.0,25,1,16.0,2,4,0,3,0
2778,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,6,2,2779,2,40870,0.0,20,3,4.0,1,3,0,2,0
2779,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,28,9,4,2780,2,23670,1.0,13,0,5.0,2,5,0,4,0
2780,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,58,8,4,2781,2,29720,0.0,14,0,38.0,2,37,1,8,0
2781,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,44,23,2,2782,1,195860,4.0,16,0,17.0,3,3,1,2,0
2782,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,37,9,3,2783,2,54840,4.0,17,0,7.0,4,3,0,2,1
2783,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,32,12,2,2784,1,20610,1.0,15,1,1.0,2,1,0,0,0
2784,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,20,4,4,2785,2,99240,1.0,22,0,1.0,3,1,1,0,1
2785,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,34,1,4,2786,4,41980,1.0,22,1,16.0,2,16,2,10,0
2786,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,37,24,2,2787,1,68150,5.0,20,1,17.0,3,1,0,0,0
2787,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,59,12,2,2788,2,47230,9.0,14,0,30.0,0,3,2,2,0
2788,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,50,3,4,2789,4,61420,3.0,13,2,28.0,3,8,0,7,0
2789,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,25,10,1,2790,2,82370,1.0,13,0,6.0,6,6,0,3,1
2790,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,25,26,3,2791,1,88530,1.0,22,1,2.0,3,2,2,1,0
2791,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22,2,1,2792,1,193310,1.0,12,1,1.0,2,0,0,0,0
2792,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,51,1,3,2793,1,20730,3.0,14,1,23.0,4,13,12,8,0
2793,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,34,4,4,2794,5,55620,1.0,15,0,9.0,3,9,0,6,1
2794,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,54,9,3,2795,1,196130,2.0,17,0,23.0,5,5,4,4,0
2795,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,24,2,1,2796,2,34070,0.0,13,1,6.0,4,5,1,2,0
2796,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34,4,3,2797,2,50630,6.0,12,1,12.0,2,1,0,0,0
2797,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,37,6,1,2798,1,46390,2.0,12,2,12.0,3,5,1,3,0
2798,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,34,9,2,2799,2,48760,2.0,21,1,14.0,3,11,5,8,0
2799,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,36,7,3,2800,1,26900,0.0,11,0,10.0,1,9,2,8,0
2800,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,36,1,3,2801,2,175670,5.0,13,0,7.0,6,1,0,0,0
2801,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,43,3,4,2802,1,24080,1.0,12,1,25.0,3,25,4,12,0
2802,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,10,3,2803,3,28140,1.0,24,0,10.0,2,10,0,9,0
2803,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,33,7,3,2804,2,112450,0.0,21,0,8.0,3,7,0,7,0
2804,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,56,15,3,2805,2,33120,9.0,19,0,7.0,1,5,4,3,1
2805,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,51,3,2,2806,2,190490,7.0,14,1,23.0,2,20,15,15,0
2806,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,31,2,4,2807,3,21410,4.0,20,0,12.0,2,7,7,7,1
2807,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26,17,3,2808,2,57690,1.0,19,0,5.0,4,5,4,3,0
2808,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58,2,2,2809,1,43850,1.0,13,1,40.0,2,40,15,6,1
